ZIPCODE,Vehicle Count,The State Federal Information Processing System (FIPS) code,The State associated with the ZIP code,Number of returns [3],Number of single returns,Number of joint returns,Number of head of household returns,Number of electronically filed returns,Number of computer prepared paper returns,Number of returns with paid preparer's signature,Number of returns with direct deposit,Number of returns with virtual currency indicator,Number of individuals [4],Total number of volunteer prepared returns [5],Number of volunteer income tax assistance (VITA) prepared returns [5],Number of tax counseling for the elderly (TCE) prepared returns [5],Number of refund anticipation check returns [6],Number of elderly returns [7],Salaries and wages amount,Taxable interest amount,Ordinary dividends amount,Qualified dividends amount [9],State and local income tax refunds amount,Business or professional net income (less loss) amount,Net capital gain (less loss) amount,Taxable individual retirement arrangements distributions amount,Taxable pensions and annuities amount,Number of farm returns,Unemployment compensation amount [10],Taxable Social Security benefits amount,Partnership/S-corp net income (less loss) amount,Educator expenses amount,Self-employed (Keogh) retirement plans amount,Self-employed health insurance deduction amount,Individual retirement arrangement payments amount,Student loan interest deduction amount,Charitable contributions if took standard deduction,Basic standard deduction amount,Additional standard deduction amount,Total medical and dental expense deduction amount,State and local income taxes amount,State and local general sales tax amount,Real estate taxes amount,Personal property taxes amount,Limited state and local taxes,Home mortgage interest paid amount,Home mortgage from personal seller amount,Deductible points amount,Qualified mortgage insurance premiums amount,Investment interest paid amount,Total charitable contributions amount,Other non-limited miscellaneous deductions amount,Qualified business income deduction,Excess advance premium tax credit repayment amount,Foreign tax credit amount,Child and dependent care credit amount,Nonrefundable education credit amount,Retirement savings contribution credit amount,Nonrefundable child and other dependent credit amount,Residential energy tax credit amount,Self-employment tax amount,Advance premium tax credit amount,Earned income credit amount [12]  ,Excess earned income credit (refundable) amount [13]  ,Refundable child tax credit or additional child tax credit amount,Refundable education credit amount,Net premium tax credit amount,"Qualified sick and family leave credit for leave taken before April 1, 2021 amount",Refundable child and dependent care credit,"Qualified sick and family leave credit for leave taken after March 31, 2021",Recovery rebate credit amount [15],"Economic impact payment third round amount [16, 17]",Additional Medicare tax amount,Net investment income tax amount,Credited to next year’s estimated tax amount
99011,6,53,WA,920.0,300.0,570.0,30.0,900.0,0.0,210.0,850.0,120.0,2330.0,0.0,0.0,0.0,150.0,0.0,41532.0,20.0,70.0,40.0,0.0,235.0,636.0,0.0,987.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,73.0,18591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,51.0,107.0,27.0,0.0,38.0,0.0,748.0,596.0,1540.0,34.0,0.0,0.0,212.0,0.0,206.0,2996.0,0.0,0.0,0.0
99013,2,53,WA,480.0,200.0,200.0,90.0,450.0,0.0,200.0,350.0,0.0,1050.0,0.0,0.0,0.0,110.0,120.0,18954.0,15.0,17.0,0.0,0.0,205.0,2109.0,0.0,2227.0,0.0,1062.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8769.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,45.0,0.0,299.0,239.0,572.0,0.0,0.0,0.0,0.0,0.0,68.0,1344.0,0.0,0.0,0.0
99016,92,53,WA,9070.0,4010.0,4220.0,720.0,8550.0,280.0,3570.0,5790.0,530.0,18420.0,80.0,0.0,80.0,1040.0,2430.0,596962.0,5264.0,10984.0,7344.0,34.0,22975.0,97612.0,25616.0,50146.0,25.0,12245.0,27052.0,141321.0,53.0,776.0,2074.0,939.0,274.0,1202.0,151073.0,3471.0,2963.0,1246.0,2307.0,4749.0,164.0,6544.0,8780.0,0.0,134.0,137.0,235.0,14422.0,1254.0,22646.0,154.0,126.0,0.0,590.0,81.0,500.0,203.0,3573.0,1057.0,1867.0,1318.0,7359.0,337.0,194.0,42.0,798.0,64.0,1017.0,20890.0,469.0,1706.0,4025.0
99018,1,53,WA,120.0,50.0,50.0,0.0,100.0,0.0,60.0,60.0,0.0,220.0,0.0,0.0,0.0,0.0,40.0,4755.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2209.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0
99019,61,53,WA,6530.0,2920.0,3100.0,440.0,6100.0,230.0,2930.0,3670.0,450.0,12810.0,50.0,0.0,50.0,590.0,2080.0,520069.0,7871.0,22034.0,15923.0,34.0,25909.0,156775.0,32801.0,52721.0,23.0,8576.0,29837.0,143544.0,42.0,1476.0,2527.0,867.0,175.0,939.0,102826.0,2916.0,2922.0,3204.0,2491.0,6304.0,115.0,7053.0,9511.0,173.0,72.0,50.0,1510.0,26814.0,2074.0,27140.0,151.0,627.0,0.0,394.0,44.0,355.0,164.0,3838.0,895.0,1035.0,719.0,4182.0,224.0,181.0,0.0,362.0,0.0,749.0,12827.0,1055.0,4976.0,7898.0
99021,34,53,WA,4780.0,2100.0,2230.0,400.0,4510.0,140.0,1970.0,3040.0,220.0,9460.0,30.0,0.0,30.0,570.0,1490.0,261478.0,2174.0,5870.0,4214.0,0.0,13624.0,46456.0,13579.0,32251.0,79.0,7363.0,16665.0,29329.0,32.0,0.0,1189.0,381.0,97.0,674.0,82154.0,2140.0,1274.0,235.0,1056.0,1565.0,51.0,2335.0,3089.0,0.0,0.0,47.0,0.0,4501.0,351.0,7772.0,102.0,41.0,0.0,269.0,47.0,274.0,17.0,2068.0,741.0,1123.0,828.0,3627.0,176.0,81.0,0.0,232.0,0.0,526.0,11261.0,119.0,751.0,1765.0
99022,28,53,WA,4290.0,1970.0,1900.0,370.0,4010.0,150.0,1520.0,2980.0,200.0,8180.0,90.0,0.0,90.0,660.0,1310.0,199774.0,1150.0,3155.0,1565.0,0.0,5126.0,15807.0,8649.0,40774.0,69.0,5254.0,14292.0,8754.0,16.0,0.0,333.0,216.0,98.0,502.0,75066.0,1841.0,1697.0,0.0,555.0,808.0,15.0,1298.0,1553.0,0.0,8.0,0.0,0.0,2153.0,1104.0,2360.0,16.0,15.0,0.0,222.0,52.0,223.0,120.0,995.0,274.0,1150.0,805.0,3113.0,119.0,59.0,0.0,191.0,0.0,474.0,10404.0,33.0,236.0,392.0
99023,1,53,WA,290.0,110.0,180.0,0.0,280.0,0.0,140.0,140.0,0.0,630.0,0.0,0.0,0.0,0.0,100.0,20252.0,136.0,341.0,291.0,0.0,944.0,3345.0,559.0,1806.0,0.0,0.0,948.0,6533.0,0.0,0.0,0.0,0.0,0.0,46.0,4820.0,137.0,0.0,0.0,97.0,239.0,0.0,296.0,271.0,0.0,0.0,0.0,0.0,542.0,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,50.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,26.0,108.0,0.0
99025,15,53,WA,2560.0,1050.0,1270.0,190.0,2390.0,80.0,1040.0,1660.0,150.0,4980.0,0.0,0.0,0.0,290.0,820.0,148429.0,1674.0,3624.0,2338.0,0.0,6006.0,30285.0,7931.0,15322.0,26.0,3833.0,8666.0,34942.0,12.0,0.0,444.0,329.0,62.0,344.0,44347.0,1111.0,552.0,295.0,618.0,1232.0,42.0,1630.0,2161.0,0.0,0.0,0.0,0.0,2774.0,0.0,8106.0,40.0,19.0,0.0,89.0,28.0,97.0,25.0,1012.0,395.0,578.0,396.0,1767.0,57.0,52.0,0.0,68.0,0.0,278.0,6040.0,85.0,464.0,881.0
99026,52,53,WA,4780.0,1850.0,2570.0,280.0,4410.0,180.0,2070.0,2870.0,220.0,9530.0,20.0,0.0,20.0,470.0,1810.0,257346.0,2640.0,6410.0,4505.0,0.0,15198.0,38789.0,20923.0,53345.0,57.0,6859.0,22608.0,28003.0,23.0,449.0,1113.0,542.0,107.0,722.0,84665.0,2691.0,1450.0,269.0,1168.0,1935.0,73.0,2826.0,4161.0,0.0,22.0,0.0,0.0,3119.0,1197.0,6830.0,107.0,37.0,0.0,228.0,40.0,242.0,80.0,2299.0,596.0,897.0,583.0,3217.0,141.0,84.0,0.0,155.0,0.0,539.0,11388.0,154.0,841.0,1467.0
99027,20,53,WA,3320.0,1490.0,1480.0,310.0,3080.0,120.0,1390.0,2160.0,150.0,6220.0,40.0,0.0,40.0,440.0,1120.0,172497.0,1470.0,2823.0,1752.0,0.0,7285.0,22987.0,9744.0,19547.0,46.0,5099.0,11464.0,19939.0,10.0,0.0,508.0,229.0,60.0,420.0,57338.0,1538.0,507.0,132.0,510.0,1094.0,14.0,1526.0,1927.0,0.0,0.0,0.0,0.0,1518.0,484.0,3871.0,55.0,19.0,0.0,161.0,39.0,154.0,71.0,1216.0,604.0,872.0,601.0,2142.0,95.0,114.0,0.0,142.0,0.0,371.0,7745.0,124.0,328.0,498.0
99029,5,53,WA,890.0,390.0,380.0,60.0,780.0,80.0,450.0,550.0,30.0,1700.0,0.0,0.0,0.0,120.0,250.0,34025.0,192.0,2521.0,501.0,0.0,1294.0,3140.0,1110.0,4568.0,39.0,640.0,2621.0,495.0,0.0,0.0,0.0,0.0,15.0,110.0,15476.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,0.0,1.0,0.0,28.0,12.0,25.0,0.0,255.0,0.0,247.0,168.0,759.0,16.0,0.0,0.0,0.0,0.0,123.0,2239.0,0.0,0.0,88.0
99030,1,53,WA,510.0,210.0,240.0,40.0,480.0,0.0,260.0,300.0,20.0,990.0,0.0,0.0,0.0,60.0,160.0,25914.0,152.0,423.0,285.0,0.0,603.0,1735.0,1141.0,2257.0,36.0,588.0,1757.0,1633.0,0.0,0.0,0.0,0.0,0.0,62.0,8661.0,230.0,0.0,0.0,107.0,115.0,0.0,232.0,309.0,0.0,0.0,0.0,0.0,307.0,0.0,589.0,0.0,1.0,0.0,0.0,7.0,14.0,0.0,160.0,0.0,120.0,81.0,369.0,0.0,0.0,0.0,0.0,0.0,31.0,1264.0,0.0,0.0,59.0
99031,5,53,WA,660.0,270.0,330.0,30.0,610.0,30.0,300.0,380.0,30.0,1300.0,0.0,0.0,0.0,50.0,230.0,38913.0,182.0,816.0,595.0,0.0,1080.0,4226.0,1258.0,4321.0,27.0,623.0,2413.0,3392.0,0.0,0.0,0.0,0.0,4.0,101.0,11529.0,319.0,0.0,0.0,65.0,240.0,0.0,344.0,384.0,0.0,0.0,0.0,0.0,656.0,0.0,712.0,0.0,5.0,0.0,37.0,9.0,36.0,0.0,272.0,0.0,128.0,86.0,445.0,0.0,0.0,0.0,0.0,0.0,60.0,1583.0,0.0,136.0,0.0
99032,1,53,WA,340.0,170.0,120.0,30.0,300.0,0.0,150.0,210.0,0.0,620.0,0.0,0.0,0.0,70.0,110.0,11437.0,96.0,321.0,249.0,0.0,-4.0,2070.0,312.0,1615.0,24.0,323.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5701.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,108.0,0.0,140.0,108.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,0.0,0.0,0.0
99033,2,53,WA,380.0,140.0,180.0,50.0,350.0,0.0,170.0,240.0,0.0,790.0,0.0,0.0,0.0,80.0,130.0,13804.0,62.0,92.0,52.0,0.0,214.0,1397.0,1174.0,2142.0,0.0,385.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,6933.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,54.0,0.0,187.0,138.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0,0.0
99036,11,53,WA,810.0,310.0,460.0,30.0,770.0,40.0,400.0,450.0,40.0,1740.0,0.0,0.0,0.0,60.0,300.0,68569.0,666.0,2200.0,1499.0,0.0,2123.0,7773.0,3359.0,5729.0,38.0,639.0,3488.0,11457.0,0.0,0.0,417.0,0.0,0.0,136.0,14119.0,413.0,0.0,0.0,241.0,589.0,0.0,749.0,1007.0,0.0,0.0,0.0,0.0,1507.0,0.0,1975.0,0.0,11.0,0.0,41.0,4.0,40.0,0.0,478.0,0.0,81.0,53.0,597.0,28.0,0.0,0.0,0.0,0.0,80.0,1770.0,108.0,184.0,407.0
99037,51,53,WA,8360.0,4010.0,3430.0,810.0,7930.0,250.0,3210.0,5460.0,420.0,15800.0,70.0,0.0,70.0,1150.0,2250.0,437872.0,5364.0,12805.0,9212.0,11.0,19453.0,78651.0,23790.0,45258.0,0.0,11628.0,28083.0,46459.0,46.0,838.0,1677.0,788.0,217.0,1046.0,138329.0,3252.0,2916.0,675.0,1504.0,3054.0,93.0,4331.0,4856.0,0.0,32.0,69.0,168.0,10308.0,2607.0,11579.0,146.0,127.0,0.0,498.0,79.0,403.0,44.0,3343.0,1109.0,2421.0,1777.0,6266.0,285.0,199.0,0.0,496.0,0.0,1004.0,18960.0,204.0,1635.0,2232.0
99101,1,53,WA,660.0,300.0,280.0,60.0,600.0,0.0,300.0,400.0,0.0,1310.0,0.0,0.0,0.0,100.0,240.0,22055.0,123.0,240.0,127.0,0.0,1297.0,2438.0,1467.0,4739.0,50.0,1323.0,1955.0,685.0,0.0,0.0,0.0,0.0,0.0,68.0,11424.0,354.0,0.0,0.0,0.0,68.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,489.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,221.0,0.0,289.0,202.0,599.0,0.0,0.0,0.0,0.0,0.0,86.0,1724.0,0.0,0.0,0.0
99109,10,53,WA,2390.0,1020.0,1120.0,220.0,2240.0,50.0,1090.0,1510.0,70.0,4620.0,0.0,0.0,0.0,340.0,970.0,90348.0,1565.0,2026.0,1146.0,0.0,6272.0,14804.0,8862.0,20267.0,85.0,3364.0,10387.0,5355.0,13.0,0.0,393.0,177.0,29.0,287.0,43076.0,1467.0,1359.0,0.0,148.0,327.0,9.0,507.0,661.0,0.0,0.0,0.0,0.0,615.0,0.0,2217.0,43.0,11.0,0.0,84.0,29.0,91.0,8.0,860.0,425.0,868.0,631.0,1754.0,46.0,60.0,0.0,48.0,0.0,228.0,5992.0,43.0,256.0,325.0
99110,1,53,WA,800.0,340.0,380.0,100.0,770.0,30.0,370.0,530.0,30.0,1700.0,0.0,0.0,0.0,120.0,210.0,34988.0,125.0,264.0,122.0,0.0,1682.0,1389.0,1642.0,4289.0,37.0,1207.0,1885.0,4810.0,0.0,0.0,0.0,0.0,0.0,99.0,14217.0,299.0,0.0,0.0,53.0,107.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,849.0,0.0,1.0,0.0,28.0,10.0,40.0,0.0,245.0,143.0,408.0,300.0,789.0,0.0,0.0,0.0,0.0,0.0,129.0,2161.0,0.0,0.0,0.0
99111,14,53,WA,1910.0,910.0,860.0,120.0,1800.0,40.0,1000.0,1080.0,60.0,3580.0,0.0,0.0,0.0,190.0,680.0,87482.0,741.0,1807.0,1222.0,0.0,4311.0,7619.0,4089.0,11187.0,104.0,1058.0,8050.0,12197.0,0.0,0.0,613.0,174.0,59.0,338.0,33484.0,942.0,887.0,0.0,135.0,239.0,0.0,389.0,366.0,0.0,0.0,0.0,0.0,1129.0,0.0,3543.0,28.0,11.0,0.0,96.0,15.0,76.0,10.0,1383.0,411.0,475.0,343.0,1290.0,61.0,43.0,0.0,88.0,0.0,190.0,4463.0,36.0,169.0,390.0
99113,1,53,WA,370.0,170.0,190.0,20.0,370.0,0.0,230.0,180.0,0.0,710.0,0.0,0.0,0.0,20.0,160.0,18497.0,146.0,588.0,424.0,0.0,374.0,1554.0,1071.0,2855.0,40.0,183.0,2010.0,1310.0,0.0,0.0,0.0,0.0,0.0,56.0,6877.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,297.0,0.0,19.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,56.0,885.0,0.0,0.0,0.0
99114,20,53,WA,5550.0,2390.0,2550.0,520.0,5150.0,170.0,2550.0,3650.0,200.0,10850.0,0.0,0.0,0.0,850.0,2010.0,216610.0,3595.0,4945.0,3540.0,0.0,13752.0,32709.0,17072.0,40859.0,151.0,8770.0,20548.0,18093.0,22.0,0.0,840.0,553.0,86.0,626.0,99668.0,3035.0,1160.0,0.0,429.0,590.0,11.0,1061.0,1334.0,0.0,0.0,0.0,0.0,3887.0,0.0,5857.0,130.0,38.0,0.0,163.0,67.0,218.0,126.0,2183.0,1048.0,1992.0,1456.0,4356.0,102.0,191.0,0.0,120.0,0.0,714.0,14005.0,65.0,440.0,938.0
99115,3,53,WA,560.0,250.0,250.0,50.0,510.0,20.0,250.0,330.0,0.0,1040.0,0.0,0.0,0.0,60.0,230.0,21517.0,154.0,284.0,256.0,0.0,576.0,2999.0,814.0,3847.0,23.0,571.0,2231.0,2125.0,0.0,0.0,0.0,0.0,0.0,64.0,9604.0,333.0,0.0,0.0,38.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,156.0,0.0,127.0,95.0,364.0,0.0,0.0,0.0,0.0,0.0,52.0,1302.0,0.0,0.0,0.0
99116,2,53,WA,630.0,310.0,190.0,120.0,590.0,0.0,230.0,430.0,20.0,1130.0,20.0,0.0,20.0,110.0,210.0,28322.0,106.0,147.0,89.0,0.0,101.0,1423.0,541.0,5338.0,0.0,768.0,1884.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,10415.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,181.0,130.0,505.0,0.0,0.0,0.0,0.0,0.0,59.0,1447.0,0.0,0.0,0.0
99118,2,53,WA,300.0,110.0,160.0,30.0,290.0,0.0,150.0,160.0,0.0,620.0,0.0,0.0,0.0,40.0,130.0,10316.0,100.0,223.0,216.0,0.0,299.0,2270.0,627.0,3124.0,22.0,405.0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5825.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,94.0,63.0,236.0,0.0,0.0,0.0,0.0,0.0,32.0,775.0,0.0,0.0,0.0
99119,2,53,WA,510.0,210.0,230.0,50.0,460.0,0.0,250.0,290.0,0.0,940.0,0.0,0.0,0.0,60.0,190.0,19572.0,167.0,258.0,116.0,0.0,652.0,2914.0,1435.0,4119.0,0.0,809.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8750.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,180.0,151.0,342.0,0.0,0.0,0.0,0.0,0.0,70.0,1177.0,0.0,18.0,0.0
99122,10,53,WA,1910.0,810.0,970.0,130.0,1830.0,50.0,970.0,1150.0,90.0,3850.0,0.0,0.0,0.0,220.0,770.0,84872.0,1222.0,2700.0,1696.0,0.0,2453.0,17536.0,7881.0,17080.0,73.0,2535.0,9263.0,11045.0,12.0,0.0,410.0,113.0,34.0,294.0,34911.0,1156.0,622.0,0.0,290.0,309.0,0.0,523.0,579.0,0.0,0.0,0.0,0.0,679.0,0.0,2851.0,0.0,22.0,0.0,58.0,19.0,81.0,22.0,572.0,337.0,476.0,363.0,1456.0,32.0,27.0,0.0,53.0,0.0,183.0,4882.0,35.0,324.0,222.0
99123,2,53,WA,510.0,220.0,240.0,50.0,470.0,20.0,210.0,310.0,0.0,970.0,0.0,0.0,0.0,80.0,220.0,23225.0,250.0,322.0,196.0,0.0,261.0,1984.0,1436.0,7075.0,0.0,642.0,2284.0,1599.0,0.0,0.0,0.0,0.0,0.0,63.0,9391.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,1.0,0.0,0.0,4.0,16.0,0.0,38.0,0.0,119.0,92.0,338.0,0.0,0.0,0.0,0.0,0.0,68.0,1157.0,0.0,0.0,0.0
99125,1,53,WA,220.0,90.0,110.0,0.0,190.0,0.0,120.0,120.0,0.0,470.0,0.0,0.0,0.0,20.0,90.0,9009.0,42.0,155.0,84.0,0.0,48.0,309.0,177.0,1312.0,0.0,319.0,886.0,537.0,0.0,0.0,0.0,0.0,0.0,34.0,4088.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,75.0,53.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0
99126,3,53,WA,360.0,140.0,200.0,30.0,340.0,0.0,180.0,240.0,0.0,780.0,0.0,0.0,0.0,60.0,140.0,13645.0,35.0,231.0,156.0,0.0,683.0,2156.0,446.0,2442.0,0.0,813.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6782.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,115.0,0.0,178.0,139.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,0.0,0.0
99130,4,53,WA,380.0,160.0,180.0,30.0,370.0,0.0,190.0,230.0,0.0,790.0,0.0,0.0,0.0,50.0,130.0,15086.0,72.0,201.0,110.0,0.0,89.0,1121.0,495.0,2667.0,25.0,285.0,1199.0,1948.0,0.0,0.0,0.0,0.0,0.0,57.0,6841.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,110.0,0.0,134.0,104.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0
99133,5,53,WA,710.0,340.0,280.0,70.0,660.0,20.0,280.0,460.0,20.0,1250.0,30.0,0.0,30.0,140.0,300.0,27741.0,390.0,372.0,225.0,0.0,300.0,2804.0,1510.0,7860.0,0.0,858.0,3306.0,876.0,0.0,0.0,0.0,0.0,0.0,82.0,12338.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,1.0,0.0,0.0,5.0,18.0,0.0,89.0,0.0,278.0,229.0,420.0,0.0,0.0,0.0,0.0,0.0,63.0,1563.0,0.0,0.0,0.0
99134,2,53,WA,260.0,100.0,130.0,30.0,260.0,0.0,140.0,150.0,0.0,530.0,0.0,0.0,0.0,30.0,100.0,10549.0,95.0,233.0,158.0,0.0,131.0,931.0,510.0,1552.0,0.0,0.0,1101.0,459.0,0.0,0.0,0.0,0.0,0.0,37.0,4850.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,78.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0
99137,1,53,WA,160.0,70.0,80.0,0.0,160.0,0.0,70.0,100.0,0.0,330.0,0.0,0.0,0.0,0.0,90.0,5113.0,28.0,52.0,22.0,0.0,0.0,531.0,0.0,1319.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3181.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,61.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0
99141,15,53,WA,2600.0,1120.0,1200.0,250.0,2410.0,80.0,1180.0,1720.0,90.0,5060.0,0.0,0.0,0.0,380.0,1000.0,96709.0,1300.0,3281.0,1812.0,0.0,5103.0,14075.0,6980.0,22062.0,90.0,4329.0,9036.0,8125.0,12.0,0.0,279.0,97.0,42.0,286.0,47315.0,1504.0,298.0,0.0,111.0,211.0,0.0,425.0,520.0,0.0,0.0,0.0,0.0,1288.0,0.0,2452.0,68.0,25.0,0.0,89.0,33.0,142.0,52.0,1016.0,424.0,1001.0,745.0,1973.0,52.0,55.0,0.0,58.0,0.0,333.0,6498.0,0.0,214.0,211.0
99147,1,53,WA,110.0,40.0,70.0,0.0,100.0,0.0,60.0,60.0,0.0,200.0,0.0,0.0,0.0,0.0,70.0,4162.0,27.0,57.0,30.0,0.0,0.0,134.0,378.0,1440.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2160.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0
99148,8,53,WA,1130.0,490.0,520.0,90.0,1060.0,30.0,530.0,720.0,40.0,2130.0,0.0,0.0,0.0,160.0,500.0,49473.0,571.0,1300.0,737.0,0.0,1748.0,7030.0,4498.0,10283.0,0.0,1926.0,5392.0,3597.0,0.0,0.0,79.0,0.0,12.0,143.0,19855.0,753.0,185.0,0.0,212.0,353.0,0.0,484.0,628.0,0.0,0.0,0.0,0.0,523.0,0.0,1073.0,0.0,5.0,0.0,21.0,10.0,45.0,0.0,296.0,96.0,369.0,272.0,669.0,18.0,0.0,0.0,0.0,0.0,104.0,2643.0,28.0,120.0,0.0
99156,17,53,WA,3930.0,1680.0,1820.0,390.0,3640.0,140.0,1800.0,2490.0,150.0,7650.0,30.0,0.0,30.0,530.0,1440.0,154815.0,1965.0,3547.0,2209.0,0.0,7772.0,51205.0,11858.0,34937.0,59.0,6868.0,15656.0,13688.0,13.0,0.0,523.0,279.0,60.0,465.0,69971.0,2245.0,1499.0,160.0,509.0,800.0,26.0,1260.0,1788.0,0.0,0.0,43.0,0.0,2315.0,0.0,3637.0,88.0,27.0,0.0,126.0,44.0,155.0,56.0,1504.0,815.0,1548.0,1138.0,2925.0,77.0,113.0,0.0,97.0,0.0,457.0,9785.0,54.0,484.0,746.0
99159,1,53,WA,550.0,260.0,250.0,50.0,530.0,0.0,350.0,280.0,0.0,1080.0,0.0,0.0,0.0,50.0,230.0,23962.0,312.0,580.0,439.0,0.0,648.0,3338.0,1430.0,2362.0,20.0,326.0,2072.0,2965.0,0.0,0.0,0.0,0.0,0.0,65.0,10025.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,0.0,4.0,0.0,27.0,6.0,18.0,0.0,184.0,111.0,145.0,113.0,399.0,0.0,0.0,0.0,0.0,0.0,44.0,1367.0,0.0,0.0,140.0
